"iso3","season_nMonth","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Month","Data_status","cum_todate_cases_season","Predicted_total_seasonal_cases","cum_todate_cases_calendar","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"PYF",5,0.735685973259823,77.2727272727272,0.625742474221606,413.727272727272,77.2727272727273,413.727272727273,0.369069409075886,0.0671939424720326,2025,2025-10-01,0,"WHO",10,"Observed",84,201,1049,"Pacific Islands","French Polynesia",0.625742474221606,413.727272727272,29.3753359274311,"Normal","Average - typical case load at this point",-0.629956209332468,"Low",23.4748622847571,"Below average - fewer cases than typical at this point","French Polynesia"
"PYF",6,0.806429315056534,97.6363636363638,0.707158747707727,511.363636363636,97.6363636363636,511.363636363636,0.453673113722804,0.0846037046469174,2025,2025-11-01,29,"WHO",11,"Observed",113,201,1078,"Pacific Islands","French Polynesia",0.707158747707727,511.363636363636,27.8715075037551,"Normal","Average - typical case load at this point",-0.654648568495615,"Low",23.4748622847571,"Below average - fewer cases than typical at this point","French Polynesia"
"PYF",7,0.738527948673698,127.454545454545,0.726538579768685,638.818181818182,127.454545454545,638.818181818182,0.56253358272977,0.108860469006966,2025,2025-12-01,0,"WHO",12,"Observed",113,201,1078,"Pacific Islands","French Polynesia",0.726538579768685,638.818181818182,23.4748622847571,"Low","Below average - fewer cases than typical at this point",-0.701198286602652,"Low",23.4748622847571,"Below average - fewer cases than typical at this point","French Polynesia"
"PYF",8,0.680368098738659,136.090909090909,1.0873425518254,774.90909090909,136.090909090909,774.909090909091,0.678212794715715,0.115679211985945,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",1.0873425518254,774.90909090909,0.0789360278997948,"Extremely Low","Rare good event - unusually low cases to date",-1.04202636460545,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",9,0.726737051043611,89.7272727272726,1.19785422343315,864.636363636362,89.7272727272727,864.636363636364,0.762187292051992,0.083974497336277,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",1.19785422343315,864.636363636362,0.0376095302625311,"Extremely Low","Rare good event - unusually low cases to date",-1.09370792721162,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",10,0.652562880113934,98.8181818181818,1.26981606661738,963.454545454544,98.8181818181818,963.454545454545,0.852082343163027,0.0898950511110349,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",1.26981606661738,963.454545454544,0.0219830813296921,"Extremely Low","Rare good event - unusually low cases to date",-1.12611929845145,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",11,0.620945854032406,78.0000000000001,1.30636162573538,1041.45454545454,78,1041.45454545455,0.92497121628386,0.0728888731208335,2026,2026-04-01,NA,NA,4,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",1.30636162573538,1041.45454545454,0.0161726082101342,"Extremely Low","Rare good event - unusually low cases to date",-1.14224560733003,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",12,0.633735371643884,74.9090909090907,1.33895092674141,1116.36363636363,74.9090909090909,1116.36363636364,1,0.0750287837161399,2026,2026-05-01,NA,NA,5,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",1.33895092674141,1116.36363636363,0.0122510240777306,"Extremely Low","Rare good event - unusually low cases to date",-1.15643717146335,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",1,0.738465346616733,80.4545454545454,0.738465346616733,80.4545454545454,80.4545454545455,80.4545454545455,0.0726731895984331,0.0726731895984331,2026,2026-06-01,NA,NA,6,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.738465346616733,80.4545454545454,3.10923113323977,"Extremely Low","Rare good event - unusually low cases to date",-0.855423210258713,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",2,0.760521734554988,84.9999999999999,0.699443626696069,165.454545454546,85,165.454545454545,0.151556290528801,0.0788831009303676,2026,2026-07-01,NA,NA,7,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.699443626696069,165.454545454546,2.17917029237085,"Extremely Low","Rare good event - unusually low cases to date",-0.834565300771602,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",3,0.739397028084707,81.6363636363635,0.671419274294766,247.090909090908,81.6363636363636,247.090909090909,0.223048471271965,0.0714921807431645,2026,2026-08-01,NA,NA,8,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.671419274294766,247.090909090908,1.88990023723622,"Extremely Low","Rare good event - unusually low cases to date",-0.818290763202615,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",4,0.685941461485892,89.3636363636363,0.639639351864001,336.454545454545,89.3636363636364,336.454545454545,0.301875466603853,0.0788269953318882,2026,2026-09-01,NA,NA,9,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.639639351864001,336.454545454545,1.81559644130427,"Extremely Low","Rare good event - unusually low cases to date",-0.7990154130196,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",5,0.735685973259823,77.2727272727272,0.625742474221606,413.727272727272,77.2727272727273,413.727272727273,0.369069409075886,0.0671939424720326,2026,2026-10-01,NA,NA,10,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.625742474221606,413.727272727272,1.71710244298915,"Extremely Low","Rare good event - unusually low cases to date",-0.790441331312949,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",6,0.806429315056534,97.6363636363638,0.707158747707727,511.363636363636,97.6363636363636,511.363636363636,0.453673113722804,0.0846037046469174,2026,2026-11-01,NA,NA,11,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.707158747707727,511.363636363636,0.949856845591389,"Extremely Low","Rare good event - unusually low cases to date",-0.840346462297543,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"PYF",7,0.738527948673698,127.454545454545,0.726538579768685,638.818181818182,127.454545454545,638.818181818182,0.56253358272977,0.108860469006966,2026,2026-12-01,NA,NA,12,"Unobserved",0,NA,0,"Pacific Islands","French Polynesia",0.726538579768685,638.818181818182,0.725480271793304,"Extremely Low","Rare good event - unusually low cases to date",-0.85188802903818,"Extremely Low",0.725480271793304,"Rare good event - unusually low cases to date","French Polynesia"
"REU",3,0.424806460959089,142.999999999999,0.483051449291527,206.555555555556,143,206.555555555556,0.0684733244941949,0.0262969346783797,2025,2025-01-01,10,"WHO",1,"Observed",10,0,10,"Sub-Saharan Africa","Reunion",0.483051449291527,206.555555555556,18.8829279315697,"Low","Below average - fewer cases than typical at this point",-0.660598996363677,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",4,0.364202609965734,450.777777777778,0.423470782174907,657.33333333333,450.777777777778,657.333333333333,0.124711178728134,0.0562378542339389,2025,2025-02-01,0,"WHO",2,"Observed",10,0,10,"Sub-Saharan Africa","Reunion",0.423470782174907,657.33333333333,13.6896579657342,"Low","Below average - fewer cases than typical at this point",-0.640640209960724,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",5,0.36115288731553,1481.22222222222,0.388386910440836,2138.55555555556,1481.22222222222,2138.55555555556,0.293312545566083,0.168601366837949,2025,2025-03-01,2,"WHO",3,"Observed",12,0,12,"Sub-Saharan Africa","Reunion",0.388386910440836,2138.55555555556,10.643280567517,"Low","Below average - fewer cases than typical at this point",-0.619653711874966,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",6,0.384971711156626,2441,0.39356878160383,4579.55555555556,2441,4579.55555555556,0.601337584623499,0.308025039057416,2025,2025-04-01,5,"WHO",4,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.39356878160383,4579.55555555556,8.76094953500284,"Low","Below average - fewer cases than typical at this point",-0.624994929493496,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",7,0.319437613036848,2484.44444444445,0.372721411750133,7063.99999999999,2484.44444444444,7064,0.82955209783038,0.228214513206881,2025,2025-05-01,0,"WHO",5,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.372721411750133,7063.99999999999,8.34835395424665,"Low","Below average - fewer cases than typical at this point",-0.609023842430466,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",8,0.378581941878717,778.777777777779,0.378704806009523,7842.77777777775,778.777777777778,7842.77777777778,0.942003180761276,0.112451082930895,2025,2025-06-01,0,"WHO",6,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.378704806009523,7842.77777777775,7.74731613177308,"Low","Below average - fewer cases than typical at this point",-0.614041218721521,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",9,0.38277710857725,196.444444444444,0.381266787909644,8039.22222222222,196.444444444444,8039.22222222222,0.977637332287191,0.0356341515259151,2025,2025-07-01,0,"WHO",7,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.381266787909644,8039.22222222222,7.55813718751971,"Low","Below average - fewer cases than typical at this point",-0.616147717625428,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",10,0.293027585962848,81.5555555555555,0.381502421765991,8120.77777777779,81.5555555555556,8120.77777777778,0.988648252397841,0.0110109201106505,2025,2025-08-01,0,"WHO",8,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.381502421765991,8120.77777777779,7.5184829642845,"Low","Below average - fewer cases than typical at this point",-0.616351341405048,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",11,0.30140297356308,47,0.381529201078436,8167.7777777778,47,8167.77777777778,0.994470669128254,0.00582241673041248,2025,2025-09-01,0,"WHO",9,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.381529201078436,8167.7777777778,7.50075162650065,"Low","Below average - fewer cases than typical at this point",-0.616380495958636,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",12,0.354317469153668,27.4444444444445,0.381951045940509,8195.22222222225,27.4444444444444,8195.22222222222,1,0.00552933087174634,2025,2025-10-01,0,"WHO",10,"Observed",17,0,17,"Sub-Saharan Africa","Reunion",0.381951045940509,8195.22222222225,7.47219204369012,"Low","Below average - fewer cases than typical at this point",-0.616725498036813,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",1,0.47063525267157,28.1111111111111,0.47063525267157,28.1111111111111,28.1111111111111,28.1111111111111,0.0211170548022347,0.0211170548022347,2025,2025-11-01,0,"WHO",11,"Observed",0,0,17,"Sub-Saharan Africa","Reunion",0.47063525267157,28.1111111111111,14.4766163009361,"Low","Below average - fewer cases than typical at this point",-0.680356992539098,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",2,0.302691873236518,35.4444444444445,0.435544500562643,63.5555555555556,35.4444444444444,63.5555555555556,0.0421763898158152,0.0210593350135804,2025,2025-12-01,0,"WHO",12,"Observed",0,0,17,"Sub-Saharan Africa","Reunion",0.435544500562643,63.5555555555556,11.3798662249279,"Low","Below average - fewer cases than typical at this point",-0.657708173324677,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",3,0.424806460959089,142.999999999999,0.483051449291527,206.555555555556,143,206.555555555556,0.0684733244941949,0.0262969346783797,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.483051449291527,206.555555555556,5.35279478586584,"Low","Below average - fewer cases than typical at this point",-0.694207763844022,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",4,0.364202609965734,450.777777777778,0.423470782174907,657.33333333333,450.777777777778,657.333333333333,0.124711178728134,0.0562378542339389,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.423470782174907,657.33333333333,4.45248327976447,"Extremely Low","Rare good event - unusually low cases to date",-0.650536814646008,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",5,0.36115288731553,1481.22222222222,0.388386910440836,2138.55555555556,1481.22222222222,2138.55555555556,0.293312545566083,0.168601366837949,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.388386910440836,2138.55555555556,3.52427576865696,"Extremely Low","Rare good event - unusually low cases to date",-0.623150373188645,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",6,0.384971711156626,2441,0.39356878160383,4579.55555555556,2441,4579.55555555556,0.601337584623499,0.308025039057416,2026,2026-04-01,NA,NA,4,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.39356878160383,4579.55555555556,2.51080104369839,"Extremely Low","Rare good event - unusually low cases to date",-0.62732364936814,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",7,0.319437613036848,2484.44444444445,0.372721411750133,7063.99999999999,2484.44444444444,7064,0.82955209783038,0.228214513206881,2026,2026-05-01,NA,NA,5,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.372721411750133,7063.99999999999,2.54456540909657,"Extremely Low","Rare good event - unusually low cases to date",-0.610493035749796,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",8,0.378581941878717,778.777777777779,0.378704806009523,7842.77777777775,778.777777777778,7842.77777777778,0.942003180761276,0.112451082930895,2026,2026-06-01,NA,NA,6,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.378704806009523,7842.77777777775,2.31973342023485,"Extremely Low","Rare good event - unusually low cases to date",-0.615375105398946,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",9,0.38277710857725,196.444444444444,0.381266787909644,8039.22222222222,196.444444444444,8039.22222222222,0.977637332287191,0.0356341515259151,2026,2026-07-01,NA,NA,7,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.381266787909644,8039.22222222222,2.24595087710145,"Extremely Low","Rare good event - unusually low cases to date",-0.617453404617072,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",10,0.293027585962848,81.5555555555555,0.381502421765991,8120.77777777779,81.5555555555556,8120.77777777778,0.988648252397841,0.0110109201106505,2026,2026-08-01,NA,NA,8,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.381502421765991,8120.77777777779,2.23260277451752,"Extremely Low","Rare good event - unusually low cases to date",-0.617644315261343,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",11,0.30140297356308,47,0.381529201078436,8167.7777777778,47,8167.77777777778,0.994470669128254,0.00582241673041248,2026,2026-09-01,NA,NA,9,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.381529201078436,8167.7777777778,2.22715790298346,"Extremely Low","Rare good event - unusually low cases to date",-0.617666074920176,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",12,0.354317469153668,27.4444444444445,0.381951045940509,8195.22222222225,27.4444444444444,8195.22222222222,1,0.00552933087174634,2026,2026-10-01,NA,NA,10,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.381951045940509,8195.22222222225,2.21590459707095,"Extremely Low","Rare good event - unusually low cases to date",-0.618007480010613,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",1,0.47063525267157,28.1111111111111,0.47063525267157,28.1111111111111,28.1111111111111,28.1111111111111,0.0211170548022347,0.0211170548022347,2026,2026-11-01,NA,NA,11,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.47063525267157,28.1111111111111,14.4766163009361,"Low","Below average - fewer cases than typical at this point",-0.680356992539098,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"REU",2,0.302691873236518,35.4444444444445,0.435544500562643,63.5555555555556,35.4444444444444,63.5555555555556,0.0421763898158152,0.0210593350135804,2026,2026-12-01,NA,NA,12,"Unobserved",0,NA,0,"Sub-Saharan Africa","Reunion",0.435544500562643,63.5555555555556,11.3798662249279,"Low","Below average - fewer cases than typical at this point",-0.657708173324677,"Low",11.3798662249279,"Below average - fewer cases than typical at this point","Reunion"
"SAU",4,0.576680485257153,556.785714285712,1.22539078356733,1108,556.785714285714,1108,0.21401058426807,0.0919718512224432,NA,NA,NA,NA,1,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.22539078356733,1108,0.0238139639329161,"Extremely Low","Rare good event - unusually low cases to date",-1.10636208439439,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",5,0.525124622451382,561.285714285713,1.0543708498063,1669.28571428571,561.285714285714,1669.28571428571,0.295301437608603,0.0812908533405329,NA,NA,NA,NA,2,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.0543708498063,1669.28571428571,0.0422875004844733,"Extremely Low","Rare good event - unusually low cases to date",-1.02650148464732,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",6,0.642578443149615,564.142857142858,1.05972534268397,2233.42857142857,564.142857142857,2233.42857142857,0.384522513199488,0.0892210755908849,NA,NA,NA,NA,3,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.05972534268397,2233.42857142857,0.0300254210910013,"Extremely Low","Rare good event - unusually low cases to date",-1.02918548318669,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",7,0.778036865869888,604.357142857143,1.20886356287851,2837.78571428571,604.357142857143,2837.78571428571,0.500449297382587,0.1159267841831,NA,NA,NA,NA,4,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.20886356287851,2837.78571428571,0.00841740229980757,"Extremely Low","Rare good event - unusually low cases to date",-1.09924920759449,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",8,2.11544036281164,749.499999999999,1.51666859602438,3587.28571428573,749.5,3587.28571428571,0.677182817579988,0.1767335201974,NA,NA,NA,NA,5,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.51666859602438,3587.28571428573,0.000763257184129086,"Extremely Low","Rare good event - unusually low cases to date",-1.23127073979349,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",9,3.29593827564149,616.214285714284,1.75445708953779,4203.49999999999,616.214285714286,4203.5,0.82776447208867,0.150581654508683,NA,NA,NA,NA,6,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.75445708953779,4203.49999999999,0.000117638620633304,"Extremely Low","Rare good event - unusually low cases to date",-1.32428286994851,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",10,6.10924720730892,351,1.96736155954228,4554.50000000002,351,4554.5,0.923457850472824,0.0956933783841538,NA,NA,NA,NA,7,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.96736155954228,4554.50000000002,2.40066651439305e-05,"Extremely Low","Rare good event - unusually low cases to date",-1.40232382318986,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",11,4.33703232535792,161.5,2.07626519281902,4715.99999999999,161.5,4716,0.96899778575731,0.0455399352844858,NA,NA,NA,NA,8,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",2.07626519281902,4715.99999999999,1.07412042780831e-05,"Extremely Low","Rare good event - unusually low cases to date",-1.44060803100417,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",12,2.98896114834645,104.214285714286,2.15587156582205,4820.21428571429,104.214285714286,4820.21428571429,1,0.0310022142426899,NA,NA,NA,NA,9,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",2.15587156582205,4820.21428571429,6.00636079572134e-06,"Extremely Low","Rare good event - unusually low cases to date",-1.46796041145039,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",1,1.49775950492732,110.928571428572,1.49775950492732,110.928571428572,110.928571428571,110.928571428571,0.0251934364635979,0.0251934364635979,NA,NA,NA,NA,10,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.49775950492732,110.928571428572,0.155261205116845,"Extremely Low","Rare good event - unusually low cases to date",-1.21565050103137,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",2,2.030877243729,136.428571428572,1.86542255289351,247.357142857142,136.428571428571,247.357142857143,0.0594032434403156,0.0342098069767178,NA,NA,NA,NA,11,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.86542255289351,247.357142857142,0.0108259451730638,"Extremely Low","Rare good event - unusually low cases to date",-1.36068362508652,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SAU",3,1.16705361733775,303.857142857143,1.50662748281981,551.214285714284,303.857142857143,551.214285714286,0.122038733045627,0.0626354896053109,NA,NA,NA,NA,12,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Saudi Arabia",1.50662748281981,551.214285714284,0.013685283618263,"Extremely Low","Rare good event - unusually low cases to date",-1.22577349493357,"Extremely Low",0.013685283618263,"Rare good event - unusually low cases to date","Saudi Arabia"
"SDN",8,0.29884567445588,196.625,0.849014930363188,3549.125,196.625,3549.125,0.944176770367697,0.0400062522985696,2025,2025-01-01,822,"WHO",1,"Observed",45516,49431,822,"Europe, Middle East & North Africa","Sudan",0.849014930363188,3549.125,99.9988438253947,"Extremely High","Rare bad event - unusually high cases to date",10.8940925469528,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",9,0.237844991032519,165,0.82312397684644,3714.125,165,3714.125,0.961751213710868,0.0175744433431711,2025,2025-02-01,816,"WHO",2,"Observed",46332,49431,1638,"Europe, Middle East & North Africa","Sudan",0.82312397684644,3714.125,99.9980107015367,"Extremely High","Rare bad event - unusually high cases to date",10.4092582344344,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",10,0.138252127861018,147.625,0.800602983968919,3861.74999999999,147.625,3861.75,0.976002348695219,0.0142511349843514,2025,2025-03-01,669,"WHO",3,"Observed",47001,49431,2307,"Europe, Middle East & North Africa","Sudan",0.800602983968919,3861.74999999999,99.996855321812,"Extremely High","Rare bad event - unusually high cases to date",9.99429176984385,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",11,0.124784875985552,145.625,0.779326027421963,4007.37500000001,145.625,4007.375,0.988973625971566,0.012971277276347,2025,2025-04-01,838,"WHO",4,"Observed",47839,49431,3145,"Europe, Middle East & North Africa","Sudan",0.779326027421963,4007.37500000001,99.9954085788739,"Extremely High","Rare bad event - unusually high cases to date",9.65483714365967,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",12,0.0911420568507168,130.125,0.761244978679613,4137.50000000001,130.125,4137.5,1,0.0110263740284341,2025,2025-05-01,853,"WHO",5,"Observed",48692,49431,3998,"Europe, Middle East & North Africa","Sudan",0.761244978679613,4137.50000000001,99.9938512198716,"Extremely High","Rare bad event - unusually high cases to date",9.39454691255986,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",1,0.397705150144643,7.375,0.397705150144643,7.375,7.375,7.375,0.00222231620837552,0.00222231620837552,2025,2025-06-01,335,"WHO",6,"Observed",335,49431,4333,"Europe, Middle East & North Africa","Sudan",0.397705150144643,7.375,99.9999998303493,"Extremely High","Rare bad event - unusually high cases to date",27.2891829173133,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",2,0.558315809216979,18.375,0.596152314271836,25.75,18.375,25.75,0.00989315557103269,0.00767083936265717,2025,2025-07-01,741,"WHO",7,"Observed",1076,49431,5074,"Europe, Middle East & North Africa","Sudan",0.596152314271836,25.75,99.9999999996433,"Extremely High","Rare bad event - unusually high cases to date",31.1332236515938,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",3,0.801705776492556,112.75,0.8866243281247,138.5,112.75,138.5,0.0560783820321162,0.0461852264610835,2025,2025-08-01,3791,"WHO",8,"Observed",4867,49431,8865,"Europe, Middle East & North Africa","Sudan",0.8866243281247,138.5,99.999999999998,"Extremely High","Rare bad event - unusually high cases to date",32.0448157118793,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",4,0.857381496811902,380.125,0.971420641182171,518.625000000001,380.125,518.625,0.179214877748146,0.12313649571603,2025,2025-09-01,12511,"WHO",9,"Observed",17378,49431,21376,"Europe, Middle East & North Africa","Sudan",0.971420641182171,518.625000000001,99.9999999999993,"Extremely High","Rare bad event - unusually high cases to date",32.0099750107265,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",5,0.801594453569587,1331.375,0.895492578169846,1850,1331.375,1850,0.516838601742333,0.337623723994187,2025,2025-10-01,18678,"WHO",10,"Observed",36056,49431,40054,"Europe, Middle East & North Africa","Sudan",0.895492578169846,1850,99.9999981828751,"Extremely High","Rare bad event - unusually high cases to date",17.4926849206464,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",6,0.766305320192734,1090.625,0.85433731607786,2940.625,1090.625,2940.625,0.78914283389676,0.272304232154427,2025,2025-11-01,6632,"WHO",11,"Observed",42688,49431,46686,"Europe, Middle East & North Africa","Sudan",0.85433731607786,2940.625,99.9997454274861,"Extremely High","Rare bad event - unusually high cases to date",12.4916675266921,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",7,0.865771972049897,411.875,0.860395941854184,3352.5,411.875,3352.5,0.904170518069127,0.115027684172367,2025,2025-12-01,2006,"WHO",12,"Observed",44694,49431,48692,"Europe, Middle East & North Africa","Sudan",0.860395941854184,3352.5,99.9993335935467,"Extremely High","Rare bad event - unusually high cases to date",11.4369677925836,"Extremely High",99.9993335935467,"Rare bad event - unusually high cases to date","Sudan"
"SDN",8,0.29884567445588,196.625,0.849014930363188,3549.125,196.625,3549.125,0.944176770367697,0.0400062522985696,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Sudan",0.849014930363188,3549.125,0.0842274927214479,"Extremely Low","Rare good event - unusually low cases to date",-0.921309871433218,"Extremely Low",0.0813777811996984,"Rare good event - unusually low cases to date","Sudan"
"SDN",9,0.237844991032519,165,0.82312397684644,3714.125,165,3714.125,0.961751213710868,0.0175744433431711,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Sudan",0.82312397684644,3714.125,0.0981530308717689,"Extremely Low","Rare good event - unusually low cases to date",-0.907161284788807,"Extremely Low",0.0813777811996984,"Rare good event - unusually low cases to date","Sudan"
"SDN",10,0.138252127861018,147.625,0.800602983968919,3861.74999999999,147.625,3861.75,0.976002348695219,0.0142511349843514,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Europe, Middle East & North Africa","Sudan",0.800602983968919,3861.74999999999,0.112463955039493,"Extremely Low","Rare good event - unusually low cases to date",-0.89467147069535,"Extremely Low",0.0813777811996984,"Rare good event - unusually low cases to date","Sudan"
